idx,score,metric_name
0,54,edit_similarity
1,100,edit_similarity
2,68,edit_similarity
3,93,edit_similarity
4,100,edit_similarity
5,100,edit_similarity
6,100,edit_similarity
7,46,edit_similarity
8,100,edit_similarity
9,86,edit_similarity
10,9,edit_similarity
11,100,edit_similarity
12,68,edit_similarity
13,100,edit_similarity
14,43,edit_similarity
15,33,edit_similarity
16,94,edit_similarity
17,100,edit_similarity
18,40,edit_similarity
19,100,edit_similarity
20,58,edit_similarity
21,54,edit_similarity
22,95,edit_similarity
23,28,edit_similarity
24,56,edit_similarity
25,90,edit_similarity
26,100,edit_similarity
27,43,edit_similarity
28,81,edit_similarity
29,100,edit_similarity
30,35,edit_similarity
31,100,edit_similarity
32,63,edit_similarity
33,54,edit_similarity
34,100,edit_similarity
35,41,edit_similarity
36,30,edit_similarity
37,46,edit_similarity
38,29,edit_similarity
39,90,edit_similarity
40,37,edit_similarity
41,36,edit_similarity
42,77,edit_similarity
43,81,edit_similarity
44,100,edit_similarity
45,88,edit_similarity
46,97,edit_similarity
47,62,edit_similarity
48,87,edit_similarity
49,85,edit_similarity
50,62,edit_similarity
51,43,edit_similarity
52,45,edit_similarity
53,69,edit_similarity
54,33,edit_similarity
55,41,edit_similarity
56,77,edit_similarity
57,100,edit_similarity
58,100,edit_similarity
59,20,edit_similarity
60,64,edit_similarity
61,90,edit_similarity
62,62,edit_similarity
63,48,edit_similarity
64,100,edit_similarity
65,97,edit_similarity
66,29,edit_similarity
67,87,edit_similarity
68,100,edit_similarity
69,61,edit_similarity
70,99,edit_similarity
71,96,edit_similarity
72,38,edit_similarity
73,98,edit_similarity
74,87,edit_similarity
75,35,edit_similarity
76,46,edit_similarity
77,44,edit_similarity
78,95,edit_similarity
79,99,edit_similarity
80,47,edit_similarity
81,100,edit_similarity
82,31,edit_similarity
83,65,edit_similarity
84,92,edit_similarity
85,100,edit_similarity
86,36,edit_similarity
87,39,edit_similarity
88,100,edit_similarity
89,60,edit_similarity
90,88,edit_similarity
91,86,edit_similarity
92,94,edit_similarity
93,100,edit_similarity
94,94,edit_similarity
95,36,edit_similarity
96,66,edit_similarity
97,25,edit_similarity
98,30,edit_similarity
99,86,edit_similarity
100,33,edit_similarity
101,70,edit_similarity
102,83,edit_similarity
103,100,edit_similarity
104,92,edit_similarity
105,62,edit_similarity
106,42,edit_similarity
107,40,edit_similarity
108,95,edit_similarity
109,82,edit_similarity
110,100,edit_similarity
111,31,edit_similarity
112,40,edit_similarity
113,43,edit_similarity
114,51,edit_similarity
115,100,edit_similarity
116,31,edit_similarity
117,100,edit_similarity
118,91,edit_similarity
119,30,edit_similarity
120,63,edit_similarity
121,100,edit_similarity
122,71,edit_similarity
123,40,edit_similarity
124,62,edit_similarity
125,32,edit_similarity
126,100,edit_similarity
127,93,edit_similarity
128,100,edit_similarity
129,34,edit_similarity
130,98,edit_similarity
131,91,edit_similarity
132,16,edit_similarity
133,80,edit_similarity
134,92,edit_similarity
135,29,edit_similarity
136,59,edit_similarity
137,43,edit_similarity
138,100,edit_similarity
139,73,edit_similarity
140,100,edit_similarity
141,100,edit_similarity
142,29,edit_similarity
143,100,edit_similarity
144,98,edit_similarity
145,92,edit_similarity
146,100,edit_similarity
147,69,edit_similarity
148,41,edit_similarity
149,86,edit_similarity
150,51,edit_similarity
151,57,edit_similarity
152,100,edit_similarity
153,100,edit_similarity
154,46,edit_similarity
155,100,edit_similarity
156,72,edit_similarity
157,79,edit_similarity
158,16,edit_similarity
159,59,edit_similarity
160,57,edit_similarity
161,85,edit_similarity
162,100,edit_similarity
163,93,edit_similarity
164,64,edit_similarity
165,75,edit_similarity
166,100,edit_similarity
167,100,edit_similarity
168,100,edit_similarity
169,100,edit_similarity
170,100,edit_similarity
171,69,edit_similarity
172,85,edit_similarity
173,42,edit_similarity
174,71,edit_similarity
175,84,edit_similarity
176,100,edit_similarity
177,40,edit_similarity
178,33,edit_similarity
179,26,edit_similarity
180,89,edit_similarity
181,30,edit_similarity
182,79,edit_similarity
183,63,edit_similarity
184,89,edit_similarity
185,100,edit_similarity
186,100,edit_similarity
187,69,edit_similarity
188,100,edit_similarity
189,100,edit_similarity
190,95,edit_similarity
191,85,edit_similarity
192,87,edit_similarity
193,72,edit_similarity
194,100,edit_similarity
195,93,edit_similarity
196,78,edit_similarity
197,100,edit_similarity
198,81,edit_similarity
199,100,edit_similarity
200,100,edit_similarity
201,89,edit_similarity
202,18,edit_similarity
203,29,edit_similarity
204,48,edit_similarity
205,62,edit_similarity
206,42,edit_similarity
207,100,edit_similarity
208,23,edit_similarity
209,89,edit_similarity
210,37,edit_similarity
211,88,edit_similarity
212,45,edit_similarity
213,95,edit_similarity
214,100,edit_similarity
215,32,edit_similarity
216,11,edit_similarity
217,100,edit_similarity
218,100,edit_similarity
219,89,edit_similarity
220,100,edit_similarity
221,15,edit_similarity
222,100,edit_similarity
223,100,edit_similarity
224,27,edit_similarity
225,68,edit_similarity
226,79,edit_similarity
227,100,edit_similarity
228,100,edit_similarity
229,93,edit_similarity
230,38,edit_similarity
231,31,edit_similarity
232,86,edit_similarity
233,100,edit_similarity
234,75,edit_similarity
235,36,edit_similarity
236,64,edit_similarity
237,74,edit_similarity
238,100,edit_similarity
239,67,edit_similarity
240,37,edit_similarity
241,100,edit_similarity
242,82,edit_similarity
243,42,edit_similarity
244,94,edit_similarity
245,100,edit_similarity
246,58,edit_similarity
247,59,edit_similarity
248,58,edit_similarity
249,100,edit_similarity
250,22,edit_similarity
251,66,edit_similarity
252,75,edit_similarity
253,72,edit_similarity
254,100,edit_similarity
255,46,edit_similarity
256,33,edit_similarity
257,42,edit_similarity
258,100,edit_similarity
259,20,edit_similarity
260,100,edit_similarity
261,52,edit_similarity
262,93,edit_similarity
263,64,edit_similarity
264,75,edit_similarity
265,31,edit_similarity
266,75,edit_similarity
267,82,edit_similarity
268,100,edit_similarity
269,100,edit_similarity
270,65,edit_similarity
271,77,edit_similarity
272,64,edit_similarity
273,69,edit_similarity
274,35,edit_similarity
275,50,edit_similarity
276,94,edit_similarity
277,100,edit_similarity
278,79,edit_similarity
279,100,edit_similarity
280,99,edit_similarity
281,93,edit_similarity
282,83,edit_similarity
283,100,edit_similarity
284,70,edit_similarity
285,100,edit_similarity
286,97,edit_similarity
287,100,edit_similarity
288,100,edit_similarity
289,56,edit_similarity
290,74,edit_similarity
291,74,edit_similarity
292,100,edit_similarity
293,23,edit_similarity
294,100,edit_similarity
295,89,edit_similarity
296,100,edit_similarity
297,90,edit_similarity
298,56,edit_similarity
299,72,edit_similarity
300,24,edit_similarity
301,35,edit_similarity
302,97,edit_similarity
303,90,edit_similarity
304,100,edit_similarity
305,80,edit_similarity
306,100,edit_similarity
307,88,edit_similarity
308,95,edit_similarity
309,52,edit_similarity
310,100,edit_similarity
311,88,edit_similarity
