idx,score,metric_name
0,24,edit_similarity
1,65,edit_similarity
2,34,edit_similarity
3,29,edit_similarity
4,30,edit_similarity
5,83,edit_similarity
6,80,edit_similarity
7,27,edit_similarity
8,76,edit_similarity
9,82,edit_similarity
10,64,edit_similarity
11,90,edit_similarity
12,53,edit_similarity
13,88,edit_similarity
14,32,edit_similarity
15,35,edit_similarity
16,94,edit_similarity
17,84,edit_similarity
18,20,edit_similarity
19,32,edit_similarity
20,57,edit_similarity
21,43,edit_similarity
22,42,edit_similarity
23,82,edit_similarity
24,25,edit_similarity
25,80,edit_similarity
26,85,edit_similarity
27,39,edit_similarity
28,8,edit_similarity
29,89,edit_similarity
30,35,edit_similarity
31,33,edit_similarity
32,46,edit_similarity
33,36,edit_similarity
34,92,edit_similarity
35,51,edit_similarity
36,19,edit_similarity
37,31,edit_similarity
38,40,edit_similarity
39,90,edit_similarity
40,31,edit_similarity
41,27,edit_similarity
42,29,edit_similarity
43,82,edit_similarity
44,91,edit_similarity
45,20,edit_similarity
46,41,edit_similarity
47,58,edit_similarity
48,27,edit_similarity
49,83,edit_similarity
50,38,edit_similarity
51,43,edit_similarity
52,20,edit_similarity
53,55,edit_similarity
54,87,edit_similarity
55,39,edit_similarity
56,87,edit_similarity
57,76,edit_similarity
58,97,edit_similarity
59,18,edit_similarity
60,31,edit_similarity
61,84,edit_similarity
62,42,edit_similarity
63,37,edit_similarity
64,81,edit_similarity
65,31,edit_similarity
66,68,edit_similarity
67,76,edit_similarity
68,39,edit_similarity
69,53,edit_similarity
70,90,edit_similarity
71,8,edit_similarity
72,28,edit_similarity
73,90,edit_similarity
74,95,edit_similarity
75,35,edit_similarity
76,38,edit_similarity
77,28,edit_similarity
78,95,edit_similarity
79,90,edit_similarity
80,60,edit_similarity
81,90,edit_similarity
82,7,edit_similarity
83,41,edit_similarity
84,92,edit_similarity
85,94,edit_similarity
86,51,edit_similarity
87,20,edit_similarity
88,80,edit_similarity
89,43,edit_similarity
90,54,edit_similarity
91,86,edit_similarity
92,28,edit_similarity
93,81,edit_similarity
94,75,edit_similarity
95,83,edit_similarity
96,0,edit_similarity
97,96,edit_similarity
98,61,edit_similarity
99,20,edit_similarity
100,27,edit_similarity
101,68,edit_similarity
102,83,edit_similarity
103,22,edit_similarity
104,87,edit_similarity
105,27,edit_similarity
106,42,edit_similarity
107,16,edit_similarity
108,77,edit_similarity
109,38,edit_similarity
110,33,edit_similarity
111,27,edit_similarity
112,0,edit_similarity
113,31,edit_similarity
114,51,edit_similarity
115,95,edit_similarity
116,75,edit_similarity
117,87,edit_similarity
118,28,edit_similarity
119,30,edit_similarity
120,53,edit_similarity
121,34,edit_similarity
122,86,edit_similarity
123,32,edit_similarity
124,26,edit_similarity
125,17,edit_similarity
126,67,edit_similarity
127,49,edit_similarity
128,90,edit_similarity
129,24,edit_similarity
130,84,edit_similarity
131,37,edit_similarity
132,70,edit_similarity
133,73,edit_similarity
134,48,edit_similarity
135,26,edit_similarity
136,55,edit_similarity
137,65,edit_similarity
138,29,edit_similarity
139,27,edit_similarity
140,100,edit_similarity
141,65,edit_similarity
142,35,edit_similarity
143,80,edit_similarity
144,84,edit_similarity
145,62,edit_similarity
146,58,edit_similarity
147,25,edit_similarity
148,37,edit_similarity
149,41,edit_similarity
150,52,edit_similarity
151,35,edit_similarity
152,82,edit_similarity
153,91,edit_similarity
154,70,edit_similarity
155,86,edit_similarity
156,62,edit_similarity
157,51,edit_similarity
158,16,edit_similarity
159,41,edit_similarity
160,39,edit_similarity
161,91,edit_similarity
162,81,edit_similarity
163,88,edit_similarity
164,57,edit_similarity
165,75,edit_similarity
166,72,edit_similarity
167,85,edit_similarity
168,22,edit_similarity
169,89,edit_similarity
170,88,edit_similarity
171,35,edit_similarity
172,18,edit_similarity
173,75,edit_similarity
174,67,edit_similarity
175,48,edit_similarity
176,85,edit_similarity
177,44,edit_similarity
178,88,edit_similarity
179,30,edit_similarity
180,29,edit_similarity
181,87,edit_similarity
182,65,edit_similarity
183,57,edit_similarity
184,77,edit_similarity
185,82,edit_similarity
186,86,edit_similarity
187,25,edit_similarity
188,92,edit_similarity
