idx,score,metric_name
0,25.0,codebleu
1,76.43161313935813,codebleu
2,59.53446692932063,codebleu
3,31.71138974055986,codebleu
4,98.64354022507939,codebleu
5,38.75583983205138,codebleu
6,76.43161313935813,codebleu
7,30.0,codebleu
8,64.19286129883564,codebleu
9,61.293884852539705,codebleu
10,70.44083960540125,codebleu
11,64.19286129883564,codebleu
12,40.671127358323275,codebleu
13,44.58619977687237,codebleu
14,24.23562936839806,codebleu
15,28.125,codebleu
16,37.960551519206376,codebleu
17,55.53941064735807,codebleu
18,25.0,codebleu
19,25.0,codebleu
20,40.67267205347992,codebleu
21,60.330181380256874,codebleu
22,76.43161313935813,codebleu
23,37.57156409451892,codebleu
24,25.0,codebleu
25,61.293884852539705,codebleu
26,65.8113883008419,codebleu
27,30.34054841616875,codebleu
28,78.11706625951746,codebleu
29,100.0,codebleu
30,25.0,codebleu
31,40.80346647816624,codebleu
32,25.0,codebleu
33,17.84054841616875,codebleu
34,76.43161313935813,codebleu
35,61.293884852539705,codebleu
36,20.0,codebleu
37,31.554660151439464,codebleu
38,31.712708871292456,codebleu
39,98.64354022507939,codebleu
40,28.798808867010255,codebleu
41,10.521964366125165,codebleu
42,34.53446692932063,codebleu
43,61.293884852539705,codebleu
44,100.0,codebleu
45,25.0,codebleu
46,100.0,codebleu
47,35.34215881481605,codebleu
48,30.555555555555557,codebleu
49,52.88145969326554,codebleu
50,25.0,codebleu
51,55.53941064735807,codebleu
52,28.846153846153843,codebleu
53,32.088159028286555,codebleu
54,31.042011448513712,codebleu
55,26.409771596452657,codebleu
56,32.98598256517086,codebleu
57,100.0,codebleu
58,64.19286129883564,codebleu
59,25.0,codebleu
60,50.0,codebleu
61,49.30652222651952,codebleu
62,25.0,codebleu
63,50.0,codebleu
64,55.53941064735807,codebleu
65,69.36385279468844,codebleu
66,25.0,codebleu
67,76.43161313935813,codebleu
68,76.43161313935813,codebleu
69,32.37189556398392,codebleu
70,55.53941064735807,codebleu
71,55.53941064735807,codebleu
72,54.168260765390194,codebleu
73,59.53446692932063,codebleu
74,100.0,codebleu
75,32.51483820015056,codebleu
76,25.0,codebleu
77,32.98598256517086,codebleu
78,100.0,codebleu
79,59.146452391455306,codebleu
80,25.0,codebleu
81,59.443127010791294,codebleu
82,12.621155645675797,codebleu
83,76.43161313935813,codebleu
84,100.0,codebleu
85,76.43161313935813,codebleu
86,55.34054841616876,codebleu
87,25.0,codebleu
88,55.53941064735807,codebleu
89,25.0,codebleu
90,40.67698932725328,codebleu
91,76.43161313935813,codebleu
92,76.43161313935813,codebleu
93,100.0,codebleu
94,61.293884852539705,codebleu
95,36.45672536709226,codebleu
96,52.27617667733464,codebleu
97,52.08076674247687,codebleu
98,12.452943664773763,codebleu
99,45.68630487011274,codebleu
100,25.0,codebleu
101,35.758571047361634,codebleu
102,20.34054841616875,codebleu
103,25.0,codebleu
104,76.43161313935813,codebleu
105,76.43161313935813,codebleu
106,76.43161313935813,codebleu
107,16.666666666666664,codebleu
108,76.43161313935813,codebleu
109,45.962455869840454,codebleu
110,64.19286129883564,codebleu
111,25.0,codebleu
112,35.78421542820741,codebleu
113,76.43161313935813,codebleu
114,27.77777777777778,codebleu
115,98.64354022507939,codebleu
116,28.325791079503453,codebleu
117,76.43161313935813,codebleu
118,32.06311905812197,codebleu
119,25.0,codebleu
120,84.23455384816364,codebleu
121,98.64354022507939,codebleu
122,100.0,codebleu
123,20.764752706841065,codebleu
124,25.0,codebleu
125,33.15349888110575,codebleu
126,40.46422326665949,codebleu
127,31.098292483832683,codebleu
128,76.43161313935813,codebleu
129,25.0,codebleu
130,57.993254899704496,codebleu
131,28.125,codebleu
132,55.53941064735807,codebleu
133,31.036500878424423,codebleu
134,56.71138974055986,codebleu
135,92.04482076268572,codebleu
136,34.53446692932063,codebleu
137,38.312775305023564,codebleu
138,76.43161313935813,codebleu
139,40.5137683697352,codebleu
140,65.8113883008419,codebleu
141,55.53941064735807,codebleu
142,31.402665351666155,codebleu
143,65.8113883008419,codebleu
144,87.99178428257963,codebleu
145,40.625,codebleu
146,27.77777777777778,codebleu
147,25.0,codebleu
148,22.916666666666668,codebleu
149,76.43161313935813,codebleu
150,40.77853970396228,codebleu
151,28.02763351579682,codebleu
152,98.64354022507939,codebleu
153,69.34239184230412,codebleu
154,43.1938745472049,codebleu
155,76.43161313935813,codebleu
156,15.017794695230918,codebleu
157,50.920158114961,codebleu
158,25.0,codebleu
159,31.256181659479438,codebleu
160,50.0,codebleu
161,71.35979054279039,codebleu
162,76.43161313935813,codebleu
163,39.626262701883036,codebleu
164,25.0,codebleu
165,24.41888485253971,codebleu
166,55.53941064735807,codebleu
167,98.64354022507939,codebleu
168,25.0,codebleu
169,55.53941064735807,codebleu
170,55.53941064735807,codebleu
171,76.43161313935813,codebleu
172,38.67583111602602,codebleu
173,34.53446692932063,codebleu
174,33.12740473337157,codebleu
175,41.666666666666664,codebleu
176,64.19286129883564,codebleu
177,76.43161313935813,codebleu
178,76.43161313935813,codebleu
179,25.0,codebleu
180,75.40663740773074,codebleu
181,76.43161313935813,codebleu
182,36.03890610105977,codebleu
183,33.33333333333333,codebleu
184,44.035651838088064,codebleu
185,76.43161313935813,codebleu
186,76.43161313935813,codebleu
187,25.607690510892006,codebleu
188,64.19286129883564,codebleu
189,78.11706625951746,codebleu
190,25.0,codebleu
191,36.68264396080378,codebleu
192,33.33333333333333,codebleu
193,20.124027763138283,codebleu
194,76.43161313935813,codebleu
195,61.293884852539705,codebleu
196,28.857080409516634,codebleu
197,76.43161313935813,codebleu
198,36.293884852539705,codebleu
199,100.0,codebleu
200,65.8113883008419,codebleu
201,51.29415810596396,codebleu
202,31.187376389254663,codebleu
203,52.86725202373114,codebleu
204,50.36152724045908,codebleu
205,29.50857104736163,codebleu
206,57.589282099304654,codebleu
207,78.11706625951746,codebleu
208,24.087102821942196,codebleu
209,43.31356620367555,codebleu
210,25.0,codebleu
211,25.0,codebleu
212,14.074551512684696,codebleu
213,98.64354022507939,codebleu
214,100.0,codebleu
215,35.103408662063515,codebleu
216,61.293884852539705,codebleu
217,76.43161313935813,codebleu
218,25.0,codebleu
219,76.43161313935813,codebleu
220,64.19286129883564,codebleu
221,30.34054841616875,codebleu
222,55.53941064735807,codebleu
223,100.0,codebleu
224,17.7535109883053,codebleu
225,46.627715564583426,codebleu
226,42.319806143232555,codebleu
227,100.0,codebleu
228,17.54388485253971,codebleu
229,64.19286129883564,codebleu
230,38.67388174950208,codebleu
231,13.673881749502081,codebleu
232,100.0,codebleu
233,98.64354022507939,codebleu
234,44.62721818587304,codebleu
235,9.920634920634921,codebleu
236,31.677324072177772,codebleu
237,20.315257553735172,codebleu
238,65.8113883008419,codebleu
239,25.0,codebleu
240,25.0,codebleu
241,76.43161313935813,codebleu
242,17.943890469958752,codebleu
243,25.0,codebleu
244,76.43161313935813,codebleu
245,100.0,codebleu
246,55.10258849064687,codebleu
247,76.43161313935813,codebleu
248,50.0,codebleu
249,76.43161313935813,codebleu
250,25.0,codebleu
251,31.436424829558852,codebleu
252,61.293884852539705,codebleu
253,35.0,codebleu
254,76.43161313935813,codebleu
255,98.64354022507939,codebleu
256,5.0,codebleu
257,25.0,codebleu
258,98.64354022507939,codebleu
259,36.182827706754736,codebleu
260,55.34054841616876,codebleu
261,28.84321241477943,codebleu
262,98.64354022507939,codebleu
263,55.34054841616876,codebleu
264,76.43161313935813,codebleu
265,25.0,codebleu
