id,score,metric_name
0_0_3,0.7428571428571429,total_score
0_1_3,0.40714285714285714,total_score
0_2_3,0.6357142857142858,total_score
0_3_3,0.7000000000000001,total_score
0_4_3,0.0,total_score
1_0_3,0.7642857142857142,total_score
1_1_3,0.7642857142857142,total_score
1_2_3,0.7642857142857142,total_score
1_3_3,0.7214285714285714,total_score
1_4_3,0.7857142857142857,total_score
2_0_3,0.7642857142857142,total_score
2_1_3,0.0,total_score
2_2_3,0.7428571428571429,total_score
2_3_3,0.7000000000000001,total_score
2_4_3,0.7428571428571429,total_score
3_0_3,0.0,total_score
3_1_3,0.7857142857142857,total_score
3_2_3,0.0,total_score
3_3_3,0.7214285714285714,total_score
3_4_3,0.6142857142857142,total_score
4_0_3,0.0,total_score
4_1_3,0.0,total_score
4_2_3,0.0,total_score
4_3_3,0.7000000000000001,total_score
4_4_3,0.5928571428571429,total_score
0_0_6,0.7428571428571429,total_score
0_1_6,0.775,total_score
0_2_6,0.7535714285714287,total_score
0_3_6,0.7000000000000001,total_score
0_4_6,0.6357142857142858,total_score
1_0_6,0.7535714285714287,total_score
1_1_6,0.7642857142857142,total_score
1_2_6,0.7857142857142857,total_score
1_3_6,0.7107142857142856,total_score
1_4_6,0.6357142857142858,total_score
2_0_6,0.7535714285714287,total_score
2_1_6,0.7535714285714287,total_score
2_2_6,0.0,total_score
2_3_6,0.7107142857142856,total_score
2_4_6,0.775,total_score
3_0_6,0.14285714285714285,total_score
3_1_6,0.0,total_score
3_2_6,0.0,total_score
3_3_6,0.7107142857142856,total_score
3_4_6,0.7642857142857142,total_score
4_0_6,0.7857142857142857,total_score
4_1_6,0.0,total_score
4_2_6,0.7321428571428571,total_score
4_3_6,0.7000000000000001,total_score
4_4_6,0.6464285714285715,total_score
0_0_13,0.7666666666666667,total_score
0_1_13,0.7571428571428571,total_score
0_2_13,0.7523809523809524,total_score
0_3_13,0.7142857142857143,total_score
0_4_13,0.7523809523809524,total_score
1_0_13,0.7428571428571429,total_score
1_1_13,0.7619047619047619,total_score
1_2_13,0.7523809523809524,total_score
1_3_13,0.7142857142857143,total_score
1_4_13,0.7476190476190476,total_score
2_0_13,0.7476190476190476,total_score
2_1_13,0.7523809523809524,total_score
2_2_13,0.7619047619047619,total_score
2_3_13,0.7095238095238096,total_score
2_4_13,0.7380952380952381,total_score
3_0_13,0.7714285714285715,total_score
3_1_13,0.7761904761904762,total_score
3_2_13,0.7714285714285715,total_score
3_3_13,0.7142857142857143,total_score
3_4_13,0.7428571428571429,total_score
4_0_13,0.7619047619047619,total_score
4_1_13,0.7380952380952381,total_score
4_2_13,0.7666666666666667,total_score
4_3_13,0.719047619047619,total_score
4_4_13,0.7333333333333333,total_score
0_0_28,0.7397959183673469,total_score
0_1_28,0.7485422740524782,total_score
0_2_28,0.7332361516034985,total_score
0_3_28,0.7179300291545189,total_score
0_4_28,0.0728862973760933,total_score
1_0_28,0.7463556851311954,total_score
1_1_28,0.7397959183673469,total_score
1_2_28,0.7507288629737611,total_score
1_3_28,0.7157434402332361,total_score
1_4_28,0.6173469387755102,total_score
2_0_28,0.7485422740524782,total_score
2_1_28,0.7507288629737611,total_score
2_2_28,0.7310495626822158,total_score
2_3_28,0.0,total_score
2_4_28,0.6020408163265306,total_score
3_0_28,0.07653061224489797,total_score
3_1_28,0.7223032069970845,total_score
3_2_28,0.7244897959183673,total_score
3_3_28,0.16217201166180756,total_score
3_4_28,0.08017492711370264,total_score
4_0_28,0.08928571428571429,total_score
4_1_28,0.7638483965014577,total_score
4_2_28,0.7332361516034985,total_score
4_3_28,0.7201166180758017,total_score
4_4_28,0.15123906705539358,total_score
0_0_60,0.14700996677740866,total_score
0_1_60,0.09551495016611297,total_score
0_2_60,0.08970099667774087,total_score
0_3_60,0.15448504983388703,total_score
0_4_60,0.10049833887043189,total_score
1_0_60,0.13704318936877077,total_score
1_1_60,0.13122923588039867,total_score
1_2_60,0.0739202657807309,total_score
1_3_60,0.04318936877076413,total_score
1_4_60,0.07724252491694353,total_score
2_0_60,0.1744186046511628,total_score
2_1_60,0.09966777408637874,total_score
2_2_60,0.10382059800664452,total_score
2_3_60,0.7049833887043189,total_score
2_4_60,0.16279069767441862,total_score
3_0_60,0.13122923588039867,total_score
3_1_60,0.10880398671096346,total_score
3_2_60,0.11295681063122923,total_score
3_3_60,0.04069767441860465,total_score
3_4_60,0.07807308970099669,total_score
4_0_60,0.12375415282392026,total_score
4_1_60,0.07475083056478404,total_score
4_2_60,0.15946843853820597,total_score
4_3_60,0.09385382059800663,total_score
4_4_60,0.07724252491694353,total_score
0_0_120,0.06845925437149457,total_score
0_1_120,0.048251402177499174,total_score
0_2_120,0.05979874628835369,total_score
0_3_120,0.05897393599472121,total_score
0_4_120,0.16826129990102276,total_score
1_0_120,0.07134609039920818,total_score
1_1_120,0.08413064995051138,total_score
1_2_120,0.05196304849884527,total_score
1_3_120,0.06103596172880237,total_score
1_4_120,0.0833058396568789,total_score
2_0_120,0.16867370504783902,total_score
2_1_120,0.16949851534147145,total_score
2_2_120,0.2492576707357308,total_score
2_3_120,0.1711481359287364,total_score
2_4_120,0.16867370504783902,total_score
3_0_120,0.057736720554272515,total_score
3_1_120,0.05897393599472121,total_score
3_2_120,0.047014186737050476,total_score
3_3_120,0.37842296271857473,total_score
3_4_120,0.05691191026064004,total_score
4_0_120,0.05155064335202904,total_score
4_1_120,0.04495216100296932,total_score
4_2_120,0.06021115143516991,total_score
4_3_120,0.054025074232926414,total_score
4_4_120,0.05361266908611019,total_score
