score,metric_name
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
1.0,exact_match
1.0,exact_match
1.0,exact_match
1.0,exact_match
0.0,exact_match
0.0,exact_match
0.0,exact_match
1.0,exact_match
1.0,exact_match
0.0,exact_match
0.0,exact_match
