id,score,metric_name
web_search_base_2,0.0,accuracy
web_search_base_10,0.0,accuracy
web_search_base_12,0.0,accuracy
web_search_base_15,0.0,accuracy
web_search_base_18,0.0,accuracy
web_search_base_20,0.0,accuracy
web_search_base_23,0.0,accuracy
web_search_base_27,0.0,accuracy
web_search_base_34,0.0,accuracy
web_search_base_37,0.0,accuracy
web_search_base_39,0.0,accuracy
web_search_base_41,0.0,accuracy
web_search_base_42,0.0,accuracy
web_search_base_43,0.0,accuracy
web_search_base_46,0.0,accuracy
web_search_base_49,0.0,accuracy
web_search_base_52,0.0,accuracy
web_search_base_58,0.0,accuracy
web_search_base_63,0.0,accuracy
web_search_base_68,0.0,accuracy
web_search_base_70,0.0,accuracy
web_search_base_74,0.0,accuracy
web_search_base_77,0.0,accuracy
web_search_base_86,0.0,accuracy
web_search_base_87,0.0,accuracy
