id,score,metric_name
multi_turn_long_context_2,0.0,accuracy
multi_turn_long_context_4,0.0,accuracy
multi_turn_long_context_5,0.0,accuracy
multi_turn_long_context_6,0.0,accuracy
multi_turn_long_context_8,0.0,accuracy
multi_turn_long_context_9,0.0,accuracy
multi_turn_long_context_10,0.0,accuracy
multi_turn_long_context_11,0.0,accuracy
multi_turn_long_context_13,0.0,accuracy
multi_turn_long_context_15,0.0,accuracy
multi_turn_long_context_16,0.0,accuracy
multi_turn_long_context_18,0.0,accuracy
multi_turn_long_context_20,0.0,accuracy
multi_turn_long_context_22,0.0,accuracy
multi_turn_long_context_26,0.0,accuracy
multi_turn_long_context_27,0.0,accuracy
multi_turn_long_context_28,0.0,accuracy
multi_turn_long_context_29,0.0,accuracy
multi_turn_long_context_30,0.0,accuracy
multi_turn_long_context_31,0.0,accuracy
multi_turn_long_context_32,0.0,accuracy
multi_turn_long_context_34,0.0,accuracy
multi_turn_long_context_35,0.0,accuracy
multi_turn_long_context_36,0.0,accuracy
multi_turn_long_context_37,0.0,accuracy
multi_turn_long_context_38,0.0,accuracy
multi_turn_long_context_39,0.0,accuracy
multi_turn_long_context_41,0.0,accuracy
multi_turn_long_context_43,0.0,accuracy
multi_turn_long_context_46,0.0,accuracy
multi_turn_long_context_47,0.0,accuracy
multi_turn_long_context_49,0.0,accuracy
multi_turn_long_context_55,0.0,accuracy
multi_turn_long_context_56,0.0,accuracy
multi_turn_long_context_58,0.0,accuracy
multi_turn_long_context_61,0.0,accuracy
multi_turn_long_context_62,0.0,accuracy
multi_turn_long_context_63,0.0,accuracy
multi_turn_long_context_69,0.0,accuracy
multi_turn_long_context_72,0.0,accuracy
multi_turn_long_context_75,0.0,accuracy
multi_turn_long_context_76,0.0,accuracy
multi_turn_long_context_78,0.0,accuracy
multi_turn_long_context_79,0.0,accuracy
multi_turn_long_context_82,0.0,accuracy
multi_turn_long_context_83,0.0,accuracy
multi_turn_long_context_88,0.0,accuracy
multi_turn_long_context_90,0.0,accuracy
multi_turn_long_context_92,0.0,accuracy
multi_turn_long_context_94,0.0,accuracy
multi_turn_long_context_96,0.0,accuracy
multi_turn_long_context_99,0.0,accuracy
multi_turn_long_context_103,0.0,accuracy
multi_turn_long_context_104,0.0,accuracy
multi_turn_long_context_108,0.0,accuracy
multi_turn_long_context_121,0.0,accuracy
multi_turn_long_context_122,0.0,accuracy
multi_turn_long_context_125,0.0,accuracy
multi_turn_long_context_128,0.0,accuracy
multi_turn_long_context_133,0.0,accuracy
multi_turn_long_context_138,0.0,accuracy
multi_turn_long_context_140,0.0,accuracy
multi_turn_long_context_143,0.0,accuracy
multi_turn_long_context_144,0.0,accuracy
multi_turn_long_context_147,0.0,accuracy
multi_turn_long_context_148,0.0,accuracy
multi_turn_long_context_151,0.0,accuracy
multi_turn_long_context_154,0.0,accuracy
multi_turn_long_context_155,0.0,accuracy
multi_turn_long_context_156,0.0,accuracy
multi_turn_long_context_159,0.0,accuracy
multi_turn_long_context_162,0.0,accuracy
multi_turn_long_context_168,0.0,accuracy
multi_turn_long_context_171,0.0,accuracy
multi_turn_long_context_172,0.0,accuracy
multi_turn_long_context_173,0.0,accuracy
multi_turn_long_context_174,0.0,accuracy
multi_turn_long_context_175,0.0,accuracy
multi_turn_long_context_177,0.0,accuracy
multi_turn_long_context_178,0.0,accuracy
multi_turn_long_context_180,0.0,accuracy
multi_turn_long_context_183,0.0,accuracy
multi_turn_long_context_184,0.0,accuracy
multi_turn_long_context_185,0.0,accuracy
multi_turn_long_context_187,0.0,accuracy
multi_turn_long_context_188,0.0,accuracy
multi_turn_long_context_189,0.0,accuracy
multi_turn_long_context_194,0.0,accuracy
multi_turn_long_context_196,0.0,accuracy
multi_turn_long_context_197,0.0,accuracy
multi_turn_long_context_198,0.0,accuracy
multi_turn_long_context_199,0.0,accuracy
