id,score,metric_name
live_simple_0,0.0,accuracy
live_simple_1,0.0,accuracy
live_simple_2,0.0,accuracy
live_simple_3,0.0,accuracy
live_simple_4,0.0,accuracy
live_simple_5,0.0,accuracy
live_simple_6,0.0,accuracy
live_simple_7,0.0,accuracy
live_simple_8,0.0,accuracy
live_simple_9,0.0,accuracy
live_simple_10,0.0,accuracy
live_simple_11,0.0,accuracy
live_simple_12,0.0,accuracy
live_simple_13,0.0,accuracy
live_simple_14,0.0,accuracy
live_simple_15,0.0,accuracy
live_simple_16,0.0,accuracy
live_simple_17,0.0,accuracy
live_simple_18,0.0,accuracy
live_simple_19,0.0,accuracy
live_simple_20,0.0,accuracy
live_simple_21,0.0,accuracy
live_simple_22,0.0,accuracy
live_simple_23,0.0,accuracy
live_simple_24,0.0,accuracy
live_simple_25,0.0,accuracy
live_simple_26,0.0,accuracy
live_simple_27,0.0,accuracy
live_simple_28,0.0,accuracy
live_simple_29,0.0,accuracy
live_simple_30,0.0,accuracy
live_simple_31,0.0,accuracy
live_simple_32,0.0,accuracy
live_simple_33,0.0,accuracy
live_simple_34,0.0,accuracy
live_simple_35,0.0,accuracy
live_simple_36,0.0,accuracy
live_simple_37,0.0,accuracy
live_simple_38,0.0,accuracy
live_simple_39,0.0,accuracy
live_simple_40,0.0,accuracy
live_simple_41,0.0,accuracy
live_simple_42,0.0,accuracy
live_simple_43,0.0,accuracy
live_simple_44,0.0,accuracy
live_simple_45,0.0,accuracy
live_simple_46,0.0,accuracy
live_simple_47,0.0,accuracy
live_simple_48,0.0,accuracy
live_simple_49,0.0,accuracy
live_simple_50,0.0,accuracy
live_simple_51,0.0,accuracy
live_simple_52,0.0,accuracy
live_simple_53,0.0,accuracy
live_simple_54,0.0,accuracy
live_simple_55,0.0,accuracy
live_simple_56,0.0,accuracy
live_simple_57,0.0,accuracy
live_simple_58,0.0,accuracy
live_simple_59,0.0,accuracy
live_simple_60,0.0,accuracy
live_simple_61,0.0,accuracy
live_simple_62,0.0,accuracy
live_simple_63,0.0,accuracy
live_simple_64,0.0,accuracy
live_simple_65,0.0,accuracy
live_simple_66,0.0,accuracy
live_simple_67,0.0,accuracy
live_simple_68,0.0,accuracy
live_simple_69,0.0,accuracy
live_simple_70,0.0,accuracy
live_simple_71,0.0,accuracy
live_simple_72,0.0,accuracy
live_simple_73,0.0,accuracy
