id,score,metric_name
simple_python_13,0.0,accuracy
simple_python_55,0.0,accuracy
simple_python_80,0.0,accuracy
simple_python_81,0.0,accuracy
simple_python_82,0.0,accuracy
simple_python_87,0.0,accuracy
simple_python_103,0.0,accuracy
simple_python_162,0.0,accuracy
simple_python_200,0.0,accuracy
simple_python_201,0.0,accuracy
simple_python_202,0.0,accuracy
simple_python_205,0.0,accuracy
simple_python_208,0.0,accuracy
simple_python_215,0.0,accuracy
simple_python_224,0.0,accuracy
simple_python_227,0.0,accuracy
simple_python_234,0.0,accuracy
simple_python_241,0.0,accuracy
simple_python_244,0.0,accuracy
simple_python_249,0.0,accuracy
simple_python_263,0.0,accuracy
simple_python_266,0.0,accuracy
simple_python_279,0.0,accuracy
simple_python_292,0.0,accuracy
simple_python_321,0.0,accuracy
simple_python_344,0.0,accuracy
simple_python_358,0.0,accuracy
simple_python_367,0.0,accuracy
simple_python_370,0.0,accuracy
simple_python_382,0.0,accuracy
simple_python_386,0.0,accuracy
simple_python_394,0.0,accuracy
simple_python_395,0.0,accuracy
simple_python_397,0.0,accuracy
simple_python_399,0.0,accuracy
