idx,score,metric_name
0,100,edit_similarity
1,11,edit_similarity
2,79,edit_similarity
3,51,edit_similarity
4,100,edit_similarity
5,57,edit_similarity
6,100,edit_similarity
7,62,edit_similarity
8,26,edit_similarity
9,69,edit_similarity
10,100,edit_similarity
11,9,edit_similarity
12,100,edit_similarity
13,83,edit_similarity
14,52,edit_similarity
15,69,edit_similarity
16,70,edit_similarity
17,91,edit_similarity
18,43,edit_similarity
19,79,edit_similarity
20,46,edit_similarity
21,100,edit_similarity
22,42,edit_similarity
23,95,edit_similarity
24,59,edit_similarity
25,100,edit_similarity
26,80,edit_similarity
27,51,edit_similarity
28,95,edit_similarity
29,68,edit_similarity
30,72,edit_similarity
31,100,edit_similarity
32,100,edit_similarity
33,46,edit_similarity
34,100,edit_similarity
35,19,edit_similarity
36,23,edit_similarity
37,47,edit_similarity
38,100,edit_similarity
39,45,edit_similarity
40,48,edit_similarity
41,73,edit_similarity
42,98,edit_similarity
43,84,edit_similarity
44,33,edit_similarity
45,34,edit_similarity
46,88,edit_similarity
47,85,edit_similarity
48,51,edit_similarity
49,100,edit_similarity
50,100,edit_similarity
51,5,edit_similarity
52,59,edit_similarity
53,47,edit_similarity
54,99,edit_similarity
55,83,edit_similarity
56,100,edit_similarity
57,32,edit_similarity
58,100,edit_similarity
59,27,edit_similarity
60,100,edit_similarity
61,74,edit_similarity
62,80,edit_similarity
63,42,edit_similarity
64,15,edit_similarity
65,100,edit_similarity
66,31,edit_similarity
67,99,edit_similarity
68,100,edit_similarity
69,39,edit_similarity
70,88,edit_similarity
71,13,edit_similarity
72,28,edit_similarity
73,44,edit_similarity
74,100,edit_similarity
75,15,edit_similarity
76,38,edit_similarity
77,12,edit_similarity
78,23,edit_similarity
79,17,edit_similarity
80,47,edit_similarity
81,100,edit_similarity
82,93,edit_similarity
83,100,edit_similarity
84,40,edit_similarity
85,90,edit_similarity
86,41,edit_similarity
87,47,edit_similarity
88,33,edit_similarity
89,87,edit_similarity
90,74,edit_similarity
91,39,edit_similarity
92,100,edit_similarity
93,30,edit_similarity
94,67,edit_similarity
95,25,edit_similarity
96,40,edit_similarity
97,66,edit_similarity
98,42,edit_similarity
99,94,edit_similarity
100,30,edit_similarity
101,37,edit_similarity
102,44,edit_similarity
103,89,edit_similarity
104,79,edit_similarity
105,96,edit_similarity
106,34,edit_similarity
107,59,edit_similarity
108,91,edit_similarity
109,81,edit_similarity
110,55,edit_similarity
111,53,edit_similarity
112,27,edit_similarity
113,100,edit_similarity
114,93,edit_similarity
115,52,edit_similarity
116,42,edit_similarity
117,57,edit_similarity
118,38,edit_similarity
119,100,edit_similarity
120,52,edit_similarity
121,24,edit_similarity
122,100,edit_similarity
123,0,edit_similarity
124,61,edit_similarity
125,67,edit_similarity
126,53,edit_similarity
127,30,edit_similarity
128,23,edit_similarity
129,62,edit_similarity
130,50,edit_similarity
131,46,edit_similarity
132,48,edit_similarity
133,37,edit_similarity
134,91,edit_similarity
135,92,edit_similarity
136,89,edit_similarity
137,54,edit_similarity
138,100,edit_similarity
139,100,edit_similarity
140,89,edit_similarity
141,64,edit_similarity
142,23,edit_similarity
143,35,edit_similarity
144,37,edit_similarity
145,34,edit_similarity
146,20,edit_similarity
147,29,edit_similarity
148,27,edit_similarity
149,100,edit_similarity
150,44,edit_similarity
151,30,edit_similarity
152,33,edit_similarity
153,46,edit_similarity
154,84,edit_similarity
155,24,edit_similarity
156,52,edit_similarity
157,89,edit_similarity
158,89,edit_similarity
159,17,edit_similarity
160,40,edit_similarity
161,56,edit_similarity
162,58,edit_similarity
163,33,edit_similarity
164,100,edit_similarity
165,100,edit_similarity
166,95,edit_similarity
167,58,edit_similarity
168,100,edit_similarity
169,26,edit_similarity
170,48,edit_similarity
171,69,edit_similarity
172,99,edit_similarity
173,30,edit_similarity
174,19,edit_similarity
175,53,edit_similarity
176,100,edit_similarity
177,62,edit_similarity
178,24,edit_similarity
179,100,edit_similarity
180,71,edit_similarity
181,35,edit_similarity
182,100,edit_similarity
183,20,edit_similarity
184,52,edit_similarity
185,0,edit_similarity
186,56,edit_similarity
187,32,edit_similarity
188,100,edit_similarity
189,61,edit_similarity
190,100,edit_similarity
191,0,edit_similarity
192,66,edit_similarity
193,34,edit_similarity
194,77,edit_similarity
195,31,edit_similarity
196,40,edit_similarity
197,100,edit_similarity
198,56,edit_similarity
