idx,score,metric_name
0,23,edit_similarity
1,67,edit_similarity
2,100,edit_similarity
3,100,edit_similarity
4,87,edit_similarity
5,63,edit_similarity
6,93,edit_similarity
7,81,edit_similarity
8,76,edit_similarity
9,66,edit_similarity
10,93,edit_similarity
11,30,edit_similarity
12,29,edit_similarity
13,76,edit_similarity
14,58,edit_similarity
15,33,edit_similarity
16,70,edit_similarity
17,87,edit_similarity
18,80,edit_similarity
19,94,edit_similarity
20,87,edit_similarity
21,50,edit_similarity
22,36,edit_similarity
23,19,edit_similarity
24,20,edit_similarity
25,100,edit_similarity
26,80,edit_similarity
27,92,edit_similarity
28,78,edit_similarity
29,62,edit_similarity
30,72,edit_similarity
31,51,edit_similarity
32,100,edit_similarity
33,49,edit_similarity
34,100,edit_similarity
35,37,edit_similarity
36,84,edit_similarity
37,64,edit_similarity
38,100,edit_similarity
39,18,edit_similarity
40,57,edit_similarity
41,49,edit_similarity
42,98,edit_similarity
43,100,edit_similarity
44,40,edit_similarity
45,96,edit_similarity
46,26,edit_similarity
47,15,edit_similarity
48,29,edit_similarity
49,84,edit_similarity
50,100,edit_similarity
51,100,edit_similarity
52,87,edit_similarity
53,23,edit_similarity
54,82,edit_similarity
55,83,edit_similarity
56,31,edit_similarity
57,98,edit_similarity
58,81,edit_similarity
59,37,edit_similarity
60,94,edit_similarity
61,24,edit_similarity
62,100,edit_similarity
63,67,edit_similarity
64,100,edit_similarity
65,100,edit_similarity
66,32,edit_similarity
67,100,edit_similarity
68,95,edit_similarity
69,29,edit_similarity
70,100,edit_similarity
71,35,edit_similarity
72,79,edit_similarity
73,19,edit_similarity
74,100,edit_similarity
75,99,edit_similarity
76,24,edit_similarity
77,74,edit_similarity
78,14,edit_similarity
79,20,edit_similarity
80,14,edit_similarity
81,99,edit_similarity
82,92,edit_similarity
83,100,edit_similarity
84,100,edit_similarity
85,71,edit_similarity
86,49,edit_similarity
87,39,edit_similarity
88,19,edit_similarity
89,92,edit_similarity
90,66,edit_similarity
91,22,edit_similarity
92,100,edit_similarity
93,91,edit_similarity
94,70,edit_similarity
95,12,edit_similarity
96,19,edit_similarity
97,66,edit_similarity
98,85,edit_similarity
99,100,edit_similarity
100,30,edit_similarity
101,100,edit_similarity
102,92,edit_similarity
103,81,edit_similarity
104,94,edit_similarity
105,100,edit_similarity
106,18,edit_similarity
107,23,edit_similarity
108,32,edit_similarity
109,85,edit_similarity
110,57,edit_similarity
111,25,edit_similarity
112,44,edit_similarity
113,33,edit_similarity
114,74,edit_similarity
115,56,edit_similarity
116,42,edit_similarity
117,91,edit_similarity
118,49,edit_similarity
119,85,edit_similarity
120,30,edit_similarity
121,100,edit_similarity
122,92,edit_similarity
123,92,edit_similarity
124,39,edit_similarity
125,100,edit_similarity
141,64,edit_similarity
147,49,edit_similarity
148,51,edit_similarity
149,100,edit_similarity
150,42,edit_similarity
151,53,edit_similarity
152,26,edit_similarity
153,55,edit_similarity
154,53,edit_similarity
155,30,edit_similarity
156,40,edit_similarity
157,18,edit_similarity
158,27,edit_similarity
159,72,edit_similarity
160,82,edit_similarity
161,100,edit_similarity
162,77,edit_similarity
163,89,edit_similarity
164,100,edit_similarity
165,100,edit_similarity
166,47,edit_similarity
167,87,edit_similarity
168,24,edit_similarity
169,100,edit_similarity
170,77,edit_similarity
171,69,edit_similarity
172,82,edit_similarity
173,26,edit_similarity
174,100,edit_similarity
175,53,edit_similarity
176,67,edit_similarity
177,32,edit_similarity
178,51,edit_similarity
179,43,edit_similarity
180,31,edit_similarity
181,83,edit_similarity
182,92,edit_similarity
183,74,edit_similarity
184,89,edit_similarity
185,51,edit_similarity
186,100,edit_similarity
187,82,edit_similarity
188,100,edit_similarity
189,96,edit_similarity
190,100,edit_similarity
191,100,edit_similarity
192,77,edit_similarity
193,32,edit_similarity
194,78,edit_similarity
195,100,edit_similarity
196,100,edit_similarity
197,80,edit_similarity
198,95,edit_similarity
199,43,edit_similarity
200,81,edit_similarity
201,68,edit_similarity
202,83,edit_similarity
203,24,edit_similarity
204,95,edit_similarity
205,79,edit_similarity
206,100,edit_similarity
207,53,edit_similarity
208,89,edit_similarity
209,42,edit_similarity
210,31,edit_similarity
211,46,edit_similarity
212,100,edit_similarity
213,15,edit_similarity
214,100,edit_similarity
215,70,edit_similarity
216,90,edit_similarity
217,25,edit_similarity
218,72,edit_similarity
219,22,edit_similarity
220,83,edit_similarity
221,71,edit_similarity
222,100,edit_similarity
223,79,edit_similarity
224,100,edit_similarity
225,16,edit_similarity
226,100,edit_similarity
227,67,edit_similarity
228,100,edit_similarity
229,44,edit_similarity
230,100,edit_similarity
231,78,edit_similarity
232,100,edit_similarity
233,71,edit_similarity
234,91,edit_similarity
235,67,edit_similarity
236,100,edit_similarity
237,33,edit_similarity
238,70,edit_similarity
239,47,edit_similarity
240,70,edit_similarity
241,76,edit_similarity
242,59,edit_similarity
243,24,edit_similarity
244,62,edit_similarity
245,78,edit_similarity
246,21,edit_similarity
247,100,edit_similarity
248,13,edit_similarity
249,27,edit_similarity
250,68,edit_similarity
251,100,edit_similarity
252,100,edit_similarity
253,93,edit_similarity
254,100,edit_similarity
255,85,edit_similarity
256,83,edit_similarity
257,100,edit_similarity
258,20,edit_similarity
259,26,edit_similarity
260,30,edit_similarity
261,75,edit_similarity
262,79,edit_similarity
263,46,edit_similarity
264,13,edit_similarity
265,8,edit_similarity
266,75,edit_similarity
267,31,edit_similarity
268,64,edit_similarity
269,85,edit_similarity
270,83,edit_similarity
271,87,edit_similarity
272,100,edit_similarity
273,19,edit_similarity
274,87,edit_similarity
275,19,edit_similarity
276,91,edit_similarity
277,30,edit_similarity
278,45,edit_similarity
279,47,edit_similarity
280,98,edit_similarity
281,36,edit_similarity
282,38,edit_similarity
283,73,edit_similarity
284,25,edit_similarity
285,53,edit_similarity
286,39,edit_similarity
287,65,edit_similarity
288,91,edit_similarity
289,100,edit_similarity
290,13,edit_similarity
291,94,edit_similarity
292,100,edit_similarity
293,18,edit_similarity
294,65,edit_similarity
295,31,edit_similarity
296,25,edit_similarity
297,87,edit_similarity
298,95,edit_similarity
299,92,edit_similarity
300,91,edit_similarity
301,100,edit_similarity
302,11,edit_similarity
303,91,edit_similarity
304,65,edit_similarity
305,96,edit_similarity
306,5,edit_similarity
307,29,edit_similarity
308,90,edit_similarity
309,61,edit_similarity
310,21,edit_similarity
311,100,edit_similarity
312,67,edit_similarity
313,33,edit_similarity
314,100,edit_similarity
315,91,edit_similarity
316,68,edit_similarity
317,59,edit_similarity
