idx,score,metric_name
0,68,edit_similarity
1,67,edit_similarity
2,92,edit_similarity
3,95,edit_similarity
4,87,edit_similarity
5,14,edit_similarity
6,93,edit_similarity
7,99,edit_similarity
8,76,edit_similarity
9,53,edit_similarity
10,85,edit_similarity
11,100,edit_similarity
12,67,edit_similarity
13,69,edit_similarity
14,61,edit_similarity
15,72,edit_similarity
16,70,edit_similarity
17,87,edit_similarity
18,50,edit_similarity
19,94,edit_similarity
20,87,edit_similarity
21,50,edit_similarity
22,30,edit_similarity
23,76,edit_similarity
24,10,edit_similarity
25,34,edit_similarity
26,80,edit_similarity
27,92,edit_similarity
28,19,edit_similarity
29,83,edit_similarity
30,48,edit_similarity
31,89,edit_similarity
32,70,edit_similarity
33,24,edit_similarity
34,90,edit_similarity
35,41,edit_similarity
36,98,edit_similarity
37,64,edit_similarity
38,79,edit_similarity
39,23,edit_similarity
40,51,edit_similarity
41,55,edit_similarity
42,82,edit_similarity
43,100,edit_similarity
44,96,edit_similarity
45,47,edit_similarity
46,34,edit_similarity
47,94,edit_similarity
48,30,edit_similarity
49,84,edit_similarity
50,91,edit_similarity
