id,score,metric_name
simple_javascript_2,0.0,accuracy
simple_javascript_5,0.0,accuracy
simple_javascript_10,0.0,accuracy
simple_javascript_12,0.0,accuracy
simple_javascript_13,0.0,accuracy
simple_javascript_16,0.0,accuracy
simple_javascript_18,0.0,accuracy
simple_javascript_20,0.0,accuracy
simple_javascript_21,0.0,accuracy
simple_javascript_29,0.0,accuracy
simple_javascript_33,0.0,accuracy
simple_javascript_34,0.0,accuracy
simple_javascript_38,0.0,accuracy
simple_javascript_42,0.0,accuracy
simple_javascript_43,0.0,accuracy
simple_javascript_44,0.0,accuracy
simple_javascript_45,0.0,accuracy
simple_javascript_46,0.0,accuracy
