id,score,metric_name
multiple_3,0.0,accuracy
multiple_7,0.0,accuracy
multiple_10,0.0,accuracy
multiple_19,0.0,accuracy
multiple_36,0.0,accuracy
multiple_51,0.0,accuracy
multiple_53,0.0,accuracy
multiple_73,0.0,accuracy
multiple_74,0.0,accuracy
multiple_76,0.0,accuracy
multiple_78,0.0,accuracy
multiple_91,0.0,accuracy
multiple_92,0.0,accuracy
multiple_124,0.0,accuracy
multiple_149,0.0,accuracy
multiple_151,0.0,accuracy
multiple_152,0.0,accuracy
multiple_158,0.0,accuracy
multiple_161,0.0,accuracy
multiple_193,0.0,accuracy
