id,score,metric_name
irrelevance_26,0.0,accuracy
irrelevance_27,0.0,accuracy
irrelevance_33,0.0,accuracy
irrelevance_44,0.0,accuracy
irrelevance_65,0.0,accuracy
irrelevance_72,0.0,accuracy
irrelevance_74,0.0,accuracy
irrelevance_86,0.0,accuracy
irrelevance_109,0.0,accuracy
irrelevance_113,0.0,accuracy
irrelevance_121,0.0,accuracy
irrelevance_124,0.0,accuracy
irrelevance_127,0.0,accuracy
irrelevance_165,0.0,accuracy
irrelevance_182,0.0,accuracy
irrelevance_188,0.0,accuracy
irrelevance_193,0.0,accuracy
irrelevance_203,0.0,accuracy
irrelevance_213,0.0,accuracy
irrelevance_223,0.0,accuracy
irrelevance_228,0.0,accuracy
irrelevance_236,0.0,accuracy
irrelevance_239,0.0,accuracy
