idx,score,metric_name
0,20.936741995396847,codebleu
1,30.34054841616875,codebleu
2,76.43161313935813,codebleu
3,37.12499589492069,codebleu
4,68.3608088723269,codebleu
5,13.392857142857142,codebleu
6,50.0,codebleu
7,25.0,codebleu
8,25.0,codebleu
9,35.18493109351468,codebleu
10,25.0,codebleu
11,25.0,codebleu
12,36.293884852539705,codebleu
13,25.0,codebleu
14,25.0,codebleu
15,32.98598256517086,codebleu
16,21.97300167854061,codebleu
17,35.0,codebleu
18,25.0,codebleu
19,76.43161313935813,codebleu
20,25.0,codebleu
21,77.1870152488211,codebleu
22,25.0,codebleu
23,98.64354022507939,codebleu
24,12.5,codebleu
25,25.0,codebleu
26,25.0,codebleu
27,25.0,codebleu
28,29.166666666666668,codebleu
29,25.0,codebleu
30,65.8113883008419,codebleu
31,35.62850068830684,codebleu
32,25.0,codebleu
33,37.5,codebleu
34,25.0,codebleu
35,25.0,codebleu
36,10.416666666666666,codebleu
37,30.594695222445,codebleu
38,36.71138974055986,codebleu
39,27.725380293632433,codebleu
40,55.53941064735807,codebleu
41,8.88378190830206,codebleu
42,26.84914604188967,codebleu
43,25.0,codebleu
44,65.8113883008419,codebleu
45,76.43161313935813,codebleu
46,100.0,codebleu
47,25.0,codebleu
48,33.33333333333333,codebleu
49,12.5,codebleu
50,11.523868176963004,codebleu
51,24.394390954849165,codebleu
52,6.122807784694558,codebleu
53,25.0,codebleu
54,78.64112895292273,codebleu
55,76.43161313935813,codebleu
56,25.0,codebleu
57,28.934931093514678,codebleu
58,55.53941064735807,codebleu
59,25.0,codebleu
60,25.0,codebleu
61,27.907489119319216,codebleu
62,11.659124412836785,codebleu
63,25.0,codebleu
64,50.0,codebleu
65,25.0,codebleu
66,35.0,codebleu
67,29.545454545454547,codebleu
68,58.10137640222672,codebleu
69,8.018682923126002,codebleu
70,100.0,codebleu
71,28.520620726159656,codebleu
72,25.0,codebleu
73,98.64354022507939,codebleu
74,13.515884313367094,codebleu
75,47.26743720693648,codebleu
76,34.770620726159656,codebleu
77,21.564794482500155,codebleu
78,57.2043541500602,codebleu
79,26.651428190218773,codebleu
80,25.0,codebleu
81,27.595634072110027,codebleu
82,25.0,codebleu
83,37.5,codebleu
84,25.0,codebleu
85,98.64354022507939,codebleu
86,25.0,codebleu
87,18.934931093514678,codebleu
88,32.03319183134784,codebleu
89,32.768847182629834,codebleu
90,100.0,codebleu
91,35.73490151034511,codebleu
92,7.3220103465305,codebleu
93,31.25,codebleu
94,42.86780026265396,codebleu
95,25.0,codebleu
96,32.451133595987294,codebleu
97,28.34897071878145,codebleu
98,28.934931093514678,codebleu
99,30.555555555555557,codebleu
100,22.22222222222222,codebleu
101,27.065600090120245,codebleu
102,32.90459493908321,codebleu
103,76.43161313935813,codebleu
104,30.33058502535497,codebleu
105,29.166666666666668,codebleu
106,25.0,codebleu
107,28.90091456582593,codebleu
108,40.0,codebleu
109,9.375,codebleu
110,27.579394387866962,codebleu
111,25.0,codebleu
112,45.62740473337157,codebleu
113,25.0,codebleu
114,25.0,codebleu
115,25.0,codebleu
116,25.0,codebleu
117,25.0,codebleu
118,16.07142857142857,codebleu
119,35.34054841616875,codebleu
120,9.338327362847515,codebleu
121,27.500000000000004,codebleu
122,27.007215082835412,codebleu
123,76.43161313935813,codebleu
124,8.412099433320071,codebleu
125,100.0,codebleu
126,25.0,codebleu
127,25.0,codebleu
128,37.17654574811276,codebleu
129,13.153361908865701,codebleu
130,25.0,codebleu
131,25.0,codebleu
132,38.37721818587304,codebleu
133,35.0,codebleu
134,40.0,codebleu
135,25.0,codebleu
136,25.0,codebleu
137,25.0,codebleu
138,31.25,codebleu
139,28.325791079503453,codebleu
140,27.09204929758823,codebleu
141,42.86780026265396,codebleu
