idx,score,metric_name
0,41.651027709682566,codebleu
1,31.755343590877626,codebleu
2,76.43161313935813,codebleu
3,75.40663740773074,codebleu
4,32.050254143241865,codebleu
5,28.125,codebleu
6,64.19286129883564,codebleu
7,25.0,codebleu
8,25.0,codebleu
9,50.98853937187986,codebleu
10,35.3191801638082,codebleu
11,25.0,codebleu
12,76.43161313935813,codebleu
13,55.53941064735807,codebleu
14,28.84367905822014,codebleu
15,30.590823026897233,codebleu
16,25.1233169428552,codebleu
17,30.0,codebleu
18,57.98598256517086,codebleu
19,76.43161313935813,codebleu
20,33.33333333333333,codebleu
21,100.0,codebleu
22,25.0,codebleu
23,98.64354022507939,codebleu
24,25.0,codebleu
25,25.0,codebleu
26,25.0,codebleu
27,25.0,codebleu
28,25.0,codebleu
29,55.53941064735807,codebleu
30,65.8113883008419,codebleu
31,26.966844132569413,codebleu
32,50.0,codebleu
33,40.80985026400082,codebleu
34,76.43161313935813,codebleu
35,45.417013707599565,codebleu
36,76.43161313935813,codebleu
37,25.0,codebleu
38,36.71138974055986,codebleu
39,59.146452391455306,codebleu
40,55.53941064735807,codebleu
41,24.84762276532844,codebleu
42,25.0,codebleu
43,25.0,codebleu
44,65.8113883008419,codebleu
45,76.43161313935813,codebleu
46,100.0,codebleu
47,25.0,codebleu
48,33.33333333333333,codebleu
49,15.277777777777779,codebleu
50,100.0,codebleu
51,25.40983606557377,codebleu
52,37.4465306171586,codebleu
53,25.0,codebleu
54,100.0,codebleu
55,76.43161313935813,codebleu
56,25.0,codebleu
57,25.601597760181345,codebleu
58,55.53941064735807,codebleu
59,65.8113883008419,codebleu
60,36.772517627098544,codebleu
61,30.924659700727986,codebleu
62,76.43161313935813,codebleu
63,76.43161313935813,codebleu
64,55.53941064735807,codebleu
65,25.0,codebleu
66,35.0,codebleu
67,12.452943664773763,codebleu
68,25.0,codebleu
69,25.0,codebleu
70,100.0,codebleu
71,25.0,codebleu
72,65.8113883008419,codebleu
73,98.64354022507939,codebleu
74,9.496088272156555,codebleu
75,76.43161313935813,codebleu
76,34.770620726159656,codebleu
77,35.29021167575188,codebleu
