idx,score,metric_name
0,76.43161313935813,codebleu
1,76.43161313935813,codebleu
2,76.43161313935813,codebleu
3,87.99178428257963,codebleu
4,100.0,codebleu
5,76.43161313935813,codebleu
6,64.19286129883564,codebleu
7,25.0,codebleu
8,100.0,codebleu
9,98.64354022507939,codebleu
10,45.0832356734134,codebleu
11,100.0,codebleu
12,76.43161313935813,codebleu
13,55.53941064735807,codebleu
14,43.09574127310082,codebleu
15,65.8113883008419,codebleu
16,22.29559336716038,codebleu
17,64.19286129883564,codebleu
18,25.0,codebleu
19,76.43161313935813,codebleu
20,30.555555555555557,codebleu
21,100.0,codebleu
22,25.0,codebleu
23,98.64354022507939,codebleu
24,76.43161313935813,codebleu
25,98.64354022507939,codebleu
26,25.0,codebleu
27,100.0,codebleu
28,54.76743720693648,codebleu
29,55.53941064735807,codebleu
30,65.8113883008419,codebleu
31,100.0,codebleu
32,25.0,codebleu
33,76.43161313935813,codebleu
34,76.43161313935813,codebleu
35,45.417013707599565,codebleu
36,76.43161313935813,codebleu
37,61.60639740422017,codebleu
38,64.19286129883564,codebleu
39,28.934931093514678,codebleu
40,55.53941064735807,codebleu
41,24.84762276532844,codebleu
42,25.0,codebleu
43,25.0,codebleu
44,65.8113883008419,codebleu
45,76.43161313935813,codebleu
46,100.0,codebleu
47,32.46502314215971,codebleu
48,33.33333333333333,codebleu
49,26.94279209852034,codebleu
50,100.0,codebleu
51,25.0,codebleu
52,47.47744046296752,codebleu
53,28.125,codebleu
54,100.0,codebleu
55,76.43161313935813,codebleu
56,25.0,codebleu
57,30.0,codebleu
58,55.53941064735807,codebleu
59,65.8113883008419,codebleu
60,48.57243751431014,codebleu
61,100.0,codebleu
62,76.43161313935813,codebleu
63,76.43161313935813,codebleu
64,55.53941064735807,codebleu
65,55.53941064735807,codebleu
66,25.0,codebleu
67,100.0,codebleu
68,44.94945742357519,codebleu
69,82.38286277605279,codebleu
70,100.0,codebleu
71,76.43161313935813,codebleu
72,65.8113883008419,codebleu
73,98.64354022507939,codebleu
74,100.0,codebleu
75,76.43161313935813,codebleu
76,42.543884852539705,codebleu
77,35.29021167575188,codebleu
78,88.98282156122026,codebleu
79,40.579599138254,codebleu
80,100.0,codebleu
81,76.43161313935813,codebleu
82,32.67806346882782,codebleu
83,76.43161313935813,codebleu
84,61.293884852539705,codebleu
