idx,score,metric_name
0,76.43161313935813,codebleu
1,76.43161313935813,codebleu
2,76.43161313935813,codebleu
3,100.0,codebleu
4,100.0,codebleu
5,25.0,codebleu
6,64.19286129883564,codebleu
7,25.0,codebleu
8,100.0,codebleu
9,50.98853937187986,codebleu
10,64.75879475624626,codebleu
11,16.309506620547374,codebleu
12,28.125,codebleu
13,36.83398463663695,codebleu
14,36.85637137695508,codebleu
15,30.590823026897233,codebleu
16,22.29559336716038,codebleu
17,50.0,codebleu
18,25.0,codebleu
19,76.43161313935813,codebleu
20,25.0,codebleu
21,100.0,codebleu
22,25.0,codebleu
23,98.64354022507939,codebleu
24,76.43161313935813,codebleu
25,98.64354022507939,codebleu
26,76.43161313935813,codebleu
27,100.0,codebleu
28,54.76743720693648,codebleu
29,55.53941064735807,codebleu
30,65.8113883008419,codebleu
31,25.0,codebleu
32,25.0,codebleu
33,28.09950741904568,codebleu
34,25.0,codebleu
35,45.417013707599565,codebleu
36,76.43161313935813,codebleu
37,100.0,codebleu
38,64.19286129883564,codebleu
39,59.146452391455306,codebleu
40,55.53941064735807,codebleu
41,24.84762276532844,codebleu
42,25.0,codebleu
43,32.5,codebleu
44,65.8113883008419,codebleu
45,76.43161313935813,codebleu
46,100.0,codebleu
47,25.0,codebleu
48,33.33333333333333,codebleu
49,26.94279209852034,codebleu
50,100.0,codebleu
51,7.901181941790187,codebleu
52,65.19861185381235,codebleu
53,28.125,codebleu
54,100.0,codebleu
55,76.43161313935813,codebleu
56,30.236182630234072,codebleu
57,30.0,codebleu
58,55.53941064735807,codebleu
59,65.8113883008419,codebleu
60,25.0,codebleu
61,100.0,codebleu
62,20.50987908144609,codebleu
63,76.43161313935813,codebleu
64,55.53941064735807,codebleu
65,25.0,codebleu
66,25.0,codebleu
67,100.0,codebleu
68,25.0,codebleu
69,66.30095453690177,codebleu
70,100.0,codebleu
71,32.445206370628945,codebleu
72,65.8113883008419,codebleu
73,98.64354022507939,codebleu
74,100.0,codebleu
75,76.43161313935813,codebleu
76,36.59054841616875,codebleu
77,35.29021167575188,codebleu
78,88.98282156122026,codebleu
79,76.43161313935813,codebleu
80,100.0,codebleu
81,33.12740473337157,codebleu
82,27.568223303532385,codebleu
83,34.53446692932063,codebleu
84,36.85395405949299,codebleu
85,98.64354022507939,codebleu
86,100.0,codebleu
