id,score,metric_name
0,1.0,exact_match
1,0.0,exact_match
2,1.0,exact_match
3,1.0,exact_match
4,0.0,exact_match
5,1.0,exact_match
6,0.0,exact_match
7,1.0,exact_match
8,0.0,exact_match
9,0.0,exact_match
10,0.0,exact_match
11,0.0,exact_match
12,0.0,exact_match
13,0.0,exact_match
14,0.0,exact_match
15,1.0,exact_match
16,1.0,exact_match
17,0.0,exact_match
18,1.0,exact_match
19,0.0,exact_match
20,1.0,exact_match
21,0.0,exact_match
22,0.0,exact_match
23,1.0,exact_match
24,0.0,exact_match
25,0.0,exact_match
26,1.0,exact_match
27,0.0,exact_match
28,0.0,exact_match
29,0.0,exact_match
